Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,position_controller_output.thrust.num,position_controller_output.orientation_set_point.w,position_controller_output.orientation_set_point.x,position_controller_output.orientation_set_point.y,position_controller_output.orientation_set_point.z,position_controller_output.euler_set_point.phi,position_controller_output.euler_set_point.theta,position_controller_output.euler_set_point.psi
11.552,363,11,552000000,,16.425615661100473,0.9833848480458157,-0.0005530924849088026,-0.0004917751456475865,0.18153152034789308,-0.0012663516285441902,-0.000766401089420656,0.36508783510102943
11.562,364,11,562000000,,16.44274900947918,0.9832612369969732,-0.0005532857322409243,-0.0004629093543158617,0.18219994349343283,-0.0012567335898043162,-0.0007087044497100147,0.3664473089815882
11.573,365,11,573000000,,16.49892980495521,0.9831373269151892,-0.0005519266523153714,-0.0004389609790800127,0.18286743590996682,-0.0012457833192443186,-0.0006612590719377768,0.367805068001357
11.586,366,11,582000000,,16.515967759855236,0.9830131241824243,-0.0005519304797528215,-0.00040949945970628103,0.1835339896805157,-0.0012354244881828543,-0.0006024907169733315,0.36916108209080617
11.592,367,11,592000000,,16.540026302875486,0.9828886322621436,-0.0005515219978520167,-0.00038068546083552866,0.18419958597108263,-0.0012244141006921931,-0.000545162603532788,0.37051532118040614
11.615,368,11,606000000,,16.57117371537936,0.9827638558279634,-0.0005507189832739084,-0.0003524534578405588,0.184864210065971,-0.0012127659254691009,-0.0004891405983372167,0.371867755200627
11.615,369,11,612000000,,16.53361040851543,0.982638800096959,-0.0005518886066528146,-0.0003159283655182782,0.18552785276675363,-0.0012018417323962098,-0.0004161055357091677,0.37321835408193943
11.622,370,11,622000000,,16.59348295855374,0.9825134684413878,-0.0005499791692381673,-0.00029040548887673037,0.18619048718675013,-0.0011888657208099992,-0.0003658528374968128,0.3745670877548133
11.633,371,11,632000000,,16.653377093159072,0.9823878665350738,-0.000547986175744019,-0.0002644678904881524,0.1868521058285192,-0.0011755030336616946,-0.00031483535680314965,0.3759139261497193
11.642,372,11,642000000,,16.662413611346732,0.9822619989636225,-0.000547454398062198,-0.00023242190630803891,0.18751269734534715,-0.0011626517185579332,-0.0002512891135223675,0.37725883919712744
11.652,373,11,652000000,,16.707768511788068,0.9821358705590485,-0.0005457124746911443,-0.00020405417041659062,0.1881722411011,-0.0011487225284926253,-0.0001954419631319198,0.3786017968275084
11.662,374,11,662000000,,16.749472017350453,0.9820094860929253,-0.0005439729862754493,-0.00017489053331709508,0.18883072506930756,-0.0011344229319572427,-0.00013805069909595205,0.3799427689713323
11.672,375,11,672000000,,16.794820349676215,0.9818828504542236,-0.0005420279347447605,-0.00014571755680230992,0.18948813407704507,-0.0011196396006455385,-8.073941621143804e-05,0.38128172555906936
11.682,376,11,682000000,,16.832846514999915,0.9817559683980409,-0.000540174678762078,-0.00011537587183680194,0.1901444540725542,-0.0011045158188543824,-2.1119462777320146e-05,0.3826186365211899
11.692,377,11,692000000,,16.874505366945662,0.9816288449516751,-0.0005381179225653992,-8.502204875692637e-05,0.19079966970409784,-0.0010889087231865265,3.8425252750749514e-05,0.3839534717881645
11.702,378,11,702000000,,16.816359587509062,0.9815014831914288,-0.0005383719863349611,-4.465699146838078e-05,0.19145377158568275,-0.0010739255190490222,0.00011848488815487084,0.3852862012904631
11.712,379,11,712000000,,16.80919836531536,0.9813738906082914,-0.0005370303101425774,-9.413026538417446e-06,0.19210673684747895,-0.0010576718771634166,0.00018785888509150196,0.3866167949585564
11.722,380,11,722000000,,16.8128306698069,0.9812460716323704,-0.0005352252114641308,2.4956577621599067e-05,0.19275855316219598,-0.0010407543065939938,0.0002553155650345123,0.3879452227229144
11.732,381,11,732000000,,16.797206067423517,0.9811180307248419,-0.0005335546576511729,6.091451754174978e-05,0.1934092071113914,-0.001023397565913972,0.00032591743532998035,0.3892714545140075
11.743,382,11,743000000,,16.815439525414487,0.9809897740750857,-0.0005311437481162473,9.451825611915649e-05,0.19405868213695163,-0.0010054092409627984,0.00039158900700988163,0.3905954602623061
11.754,383,11,754000000,,16.84119037012289,0.9808613063282645,-0.0005284790758752574,0.00012790648698022747,0.19470696468746987,-0.000986921048914989,0.0004567141772210947,0.39191720989828044
11.763,384,11,763000000,,16.870695162556945,0.9807326325758695,-0.0005256394240280442,0.00016138637053560365,0.19535404029208062,-0.0009679687961598113,0.000521925354211795,0.3932366733524009
11.791,385,11,782000000,,16.88487566529508,0.9806037575736963,-0.0005228607452967682,0.0001961482704813546,0.19599989483375843,-0.000948548649419529,0.0005896487985016728,0.3945538205551379
11.791,386,11,782000000,,16.94485458701754,0.9804746879838456,-0.0005194332538600036,0.00022854453964991965,0.1966445122027791,-0.0009286985871493132,0.000652451716352452,0.39586862143696167
11.793,387,11,792000000,,16.958940340070637,0.980345426885906,-0.000516406233027275,0.0002640316123552397,0.19728788000229766,-0.0009083328651095194,0.0007214458119028961,0.3971810459283421
11.802,388,11,802000000,,17.01124269638741,0.9802159816415212,-0.0005128476503736106,0.00029774396816769873,0.1979299817368907,-0.0008875384009094307,0.0007867227253699248,0.39849106395975015
11.812,389,11,811000000,,17.048206221415896,0.9800863562423793,-0.000509326273293474,0.0003327228482594151,0.19857080397125265,-0.000866229800258922,0.0008544690070985411,0.3997986454616558
11.823,390,11,823000000,,16.99668469269964,0.9799565543290844,-0.0005062745286883926,0.0003721889229556985,0.1992103330376602,-0.0008439667928472975,0.0009311683185006055,0.4011037603645295
11.832,391,11,832000000,,17.052733759337936,0.979826585921179,-0.0005023340665166834,0.00040698936336262657,0.1998485515138657,-0.0008217285792527559,0.0009983396337963843,0.40240637859884126
11.843,392,11,843000000,,17.031256224829797,0.9796964523066559,-0.0004986112411165634,0.0004451711359964479,0.20048544722059564,-0.000798475203234074,0.0010721939659713627,0.4037064700950619
11.854,393,11,852000000,,17.048307260022124,0.97956616143693,-0.0004945255077370191,0.00048210284766851176,0.2011210043458536,-0.0007749194729781035,0.001143422454552917,0.4050040047836612
11.867,394,11,860000000,,17.080840046763363,0.9794357182283202,-0.0004902638053362117,0.0005189013107026255,0.20175520870947927,-0.0007509823043695764,0.0012142878070220773,0.4062989525951101
11.879,395,11,872000000,,17.097647026091703,0.979305127691134,-0.0004858751186088703,0.0005564734577698802,0.2023880459427181,-0.0007263935037486606,0.0012865856078390285,0.40759128345987833
11.885,396,11,882000000,,17.133930010625512,0.9791743959057867,-0.0004813455020384934,0.0005939329565041475,0.2030195014098121,-0.0007014831418622945,0.001358573353371043,0.4088809673084365
11.885,397,11,892000000,,17.158376144900483,0.9790435280197116,-0.00047667170337069726,0.0006320316714195206,0.20364956067413859,-0.0006759394921682547,0.001431721489898037,0.4101679740712547
11.885,398,11,902000000,,17.178767695000932,0.9789125297917686,-0.00047183091809388115,0.0006705547728053081,0.2042782091867875,-0.000649803721255859,0.0015055990568183452,0.4114522736788038
11.913,399,11,912000000,,17.206908303450437,0.9787814069917175,-0.00046684991191004105,0.0007093128761503618,0.20490543246511894,-0.0006232047220573083,0.0015798453332162602,0.4127338360615533
11.922,400,11,921000000,,17.238897909381418,0.9786501652345305,-0.0004617374420931258,0.000748410967417711,0.20553121603781876,-0.0005961160669067729,0.00165466870484121,0.4140126311499742
11.932,401,11,932000000,,17.246978696174356,0.9785188101547712,-0.00045635434754660094,0.0007880691776538795,0.20615554530735214,-0.000568173845469861,0.001730441850432827,0.41528862887453644
11.948,402,11,942000000,,17.234844655825473,0.9783873478112277,-0.00045063894954177263,0.0008279369476630119,0.20677840575809542,-0.000539400835374547,0.001806451858364735,0.41656179916571046
11.952,403,11,952000000,,17.25837769822516,0.9782557837446051,-0.00044497972644469105,0.0008680247954563077,0.20739978325983383,-0.0005105526003978678,0.0018828790633578323,0.4178321119539665
11.962,404,11,962000000,,17.28980852265317,0.9781241236919855,-0.0004392338936866543,0.0009085325050240383,0.2080196632389815,-0.00048126622628854053,0.0019600549489683077,0.4190995371697752
11.973,405,11,973000000,,17.325163299714273,0.9779923734770052,-0.00043338214976245304,0.0009494858220705615,0.20863803123448024,-0.0004514921223156352,0.0020380211932465157,0.4203640447436063
11.983,406,11,982000000,,17.35238536274985,0.9778605391482422,-0.0004273018892606467,0.0009907739908851432,0.2092548727191392,-0.0004210356963880188,0.0021165091628910526,0.4216256046059306
11.993,407,11,992000000,,17.395618870195577,0.97772862616503,-0.0004212580688810587,0.0010326714043184335,0.2098701734617213,-0.000390299243532922,0.0021961655602278436,0.42288418668721817
12.002,408,12,2000000,,17.45491125929744,0.9775966403460659,-0.00041526523815570105,0.001075250811157131,0.21048391904029054,-0.00035927873320345936,0.0022771384385326604,0.4241397609179395
12.014,409,12,14000000,,17.510119323628167,0.9774645880371287,-0.00040909649813633444,0.0011182574110410867,0.21109609488056463,-0.00032763605231293986,0.002358833573039336,0.4253922972285647
12.024,410,12,24000000,,17.569301841769633,0.97733247503966,-0.0004028420866221099,0.0011618015276526872,0.2117066866405398,-0.0002954998882593139,0.0024415038774570205,0.4266417655495644
12.035,411,12,35000000,,17.628426487435643,0.9772003074440805,-0.0003964550462841194,0.0012058302935217067,0.21231567989174585,-0.00026279946982375805,0.00252502539566187,0.4278881358114085
12.059,412,12,52000000,,17.553853234409413,0.9770680956070692,-0.00038819005372665177,0.001247662568922871,0.2129230593274745,-0.00022726474281953583,0.002603414748924691,0.42913137794456774
12.059,413,12,52000000,,17.612856276722173,0.9769358370480251,-0.000381535790943105,0.0012926640477052766,0.21352881243844923,-0.0001934306369411803,0.0026886406748874176,0.430371461879512
12.062,414,12,62000000,,17.61067961959089,0.9768035448824857,-0.00037377674764265377,0.0013364316467425758,0.21413292354611463,-0.00015786547962110968,0.002770941701449956,0.4316083575467118
